path,domain,class,split,group
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9a453d1c-52cd-4ff5-8114-fdb1231a3789___Keller.St_CG 1859.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18446730814892310528
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9aa8aa5c-9771-49c7-b5b5-e0a1128ff76b___JR_Sept.L.S 2702.JPG,lab,tomato_septoria,train,lab_tomato_septoria_1089747721914532815
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9aab8016-705b-4333-b05c-cd3e0fb07849___Matt.S_CG 6358.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17863523099188594176
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9acdb655-bca7-4223-a8e2-c201f6b3d188___Matt.S_CG 6834.JPG,lab,tomato_septoria,test,lab_tomato_septoria_17277922535773696511
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9ad5aed4-e5f2-45f9-bbe4-cbbce80e344c___Keller.St_CG 1925.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18443114719491325952
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b18c916-ef3f-42e2-88f3-172b48bdc325___JR_Sept.L.S 2576.JPG,lab,tomato_septoria,train,lab_tomato_septoria_4575489301122842880
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b1c7c43-4440-48e8-8a28-02f78ab73588___JR_Sept.L.S 8424.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17287000931614913019
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b24d726-394f-4db4-b87d-a87a4def7b85___JR_Sept.L.S 2594.JPG,lab,tomato_septoria,train,lab_tomato_septoria_144599521267711
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b3a9993-1572-4664-9893-2671e83e6ffe___Keller.St_CG 1796.JPG,lab,tomato_septoria,train,lab_tomato_septoria_9259674323680937927
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b3e8e25-fd25-4757-b82f-11196ce2fd62___Keller.St_CG 1856.JPG,lab,tomato_septoria,train,lab_tomato_septoria_217024934214319887
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b5141dd-be8a-441d-ae3a-d750c08e4f40___JR_Sept.L.S 2694.JPG,lab,tomato_septoria,train,lab_tomato_septoria_1121334217079508959
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b52dfbf-f3d7-4777-a620-7eaa6d3086aa___Matt.S_CG 6156.JPG,lab,tomato_septoria,test,lab_tomato_septoria_9152162170593855487
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b542a20-992a-454e-afa1-a93d68699261___Keller.St_CG 1802.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18085323594649829376
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b545b69-98e0-461b-a822-b95ffef9821f___Matt.S_CG 6327.JPG,lab,tomato_septoria,train,lab_tomato_septoria_9183368509614137183
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9b5f292f-3bdd-4529-bc05-6b31c0893519___Keller.St_CG 2012.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18446744046731788288
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9ba317fe-1487-4501-91c3-c84f86ae6832___Keller.St_CG 1798.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18446744070425149440
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9bd4db81-94ef-4a9e-a44a-e335fb372691___Matt.S_CG 7786.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18443335319244833039
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9bfa2e5e-1457-49c6-96db-cc6b4a5f4d74___Matt.S_CG 7457.JPG,lab,tomato_septoria,train,lab_tomato_septoria_16267433977223284735
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9c922c85-b976-41ec-bc8a-65650a8a3f9a___Matt.S_CG 1504.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17282519089264444355
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9cb69cf5-1929-4a4a-9e6a-bac5596a22fd___JR_Sept.L.S 2489.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18437675042021277696
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9cefe4b5-2da6-448b-b92d-82314f527bc1___Matt.S_CG 0665.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18446743934551982080
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9cf779b5-82ff-4c60-a8ae-d7d2ce2580d9___Keller.St_CG 2027.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18444434596830578439
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9d10152c-26ee-453a-92db-33836cabdd4f___Keller.St_CG 1889.JPG,lab,tomato_septoria,train,lab_tomato_septoria_16204145217033374726
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9d12ad8a-e252-48bc-bbeb-a198c1c9049b___Matt.S_CG 6367.JPG,lab,tomato_septoria,train,lab_tomato_septoria_16123961544772874464
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9d377ccd-cf2f-4fdb-bce6-ac70e0b53d03___Matt.S_CG 7620.JPG,lab,tomato_septoria,train,lab_tomato_septoria_14952937577068491261
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9d656cd5-90b4-4a7e-a72d-13fb6f3fd32b___Keller.St_CG 1830.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18446690811937751811
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9d74964a-cca9-4a0c-9193-efb5be233f6f___JR_Sept.L.S 8375.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18442769893251321831
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9d8b787b-4b2f-4f54-8a2d-e0640c374fe0___Matt.S_CG 1425.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18150601343457329910
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9dd5bdc9-a11c-4ea5-8a64-8eeb0a129c9c___Matt.S_CG 6586.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17277923362554890215
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9e2195c1-10fe-4dc8-8552-e2c04cb8e085___JR_Sept.L.S 2532.JPG,lab,tomato_septoria,val,lab_tomato_septoria_17280267598654702033
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9e2cb710-5520-47b7-a32f-e50d566c8637___Matt.S_CG 2860.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18444462651731753217
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9e56d850-b3df-41ab-a9fd-9a8c3b7fae8c___Matt.S_CG 2594.JPG,lab,tomato_septoria,test,lab_tomato_septoria_17280178742215936511
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9e684d71-c6e4-45e4-ac84-ac99499c55c1___Matt.S_CG 7625.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18445027762348687488
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9eb517fe-cc34-41d9-9ab8-fb638146707a___Matt.S_CG 7737.JPG,lab,tomato_septoria,train,lab_tomato_septoria_14970954176408977407
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9ee905ed-4e49-4256-8d6d-74fc6450ead1___Keller.St_CG 1794.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18446673490284118016
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9f523eb3-820b-4627-b63a-8904c6b1fca0___Matt.S_CG 6704.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17075646208384632831
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9f5544b0-3ad1-4c99-b362-c477734fadc8___JR_Sept.L.S 2593.JPG,lab,tomato_septoria,train,lab_tomato_septoria_13890160935332514807
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9f838c75-cb02-4a79-bd8a-30a3fcac5526___JR_Sept.L.S 2462.JPG,lab,tomato_septoria,train,lab_tomato_septoria_16709423084104575999
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9fdb4b69-dea8-4eec-b958-ff33569e5801___JR_Sept.L.S 2592.JPG,lab,tomato_septoria,test,lab_tomato_septoria_1211441600376130812
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9fdb4f0f-cb19-4d44-869f-ba67dc1f3c2d___Matt.S_CG 1372.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18155101644541493715
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/9fedd168-0c92-4620-8dd1-28c28ba94844___JR_Sept.L.S 2559.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17937494078165999616
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a011fd44-5a93-4058-b283-b3cd786b3f3c___Keller.St_CG 1777.JPG,lab,tomato_septoria,val,lab_tomato_septoria_4557501256888221696
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a0268a59-6f6e-4f65-973a-a282a1d078fd___Matt.S_CG 0972.JPG,lab,tomato_septoria,test,lab_tomato_septoria_16123309430464235519
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a0337427-9957-4062-a0e4-e0a3d21e5574___Matt.S_CG 7478.JPG,lab,tomato_septoria,test,lab_tomato_septoria_18405969250244069705
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a034ca55-7435-4e9d-b0c8-d4c7201662d0___Matt.S_CG 1639.JPG,lab,tomato_septoria,train,lab_tomato_septoria_13807899583377949167
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a05152d0-46be-4016-b398-8c3edd794070___Matt.S_CG 6848.JPG,lab,tomato_septoria,train,lab_tomato_septoria_9160048428556861947
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a06020fc-7c74-4cc8-bd8f-9a18d7731857___Matt.S_CG 6750.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18444452414854529283
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a0a1df7a-5ffe-42b6-a055-fb19f91add93___Matt.S_CG 7716.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17933545374333665279
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a0e8fa68-4958-44d8-8f53-a66927102422___Matt.S_CG 6592.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18439935386626064835
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a117ce94-cbcb-4dd9-b0f0-9293ae869a8a___Matt.S_CG 2792.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18442734711018095599
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a118d49a-e8aa-43cd-ac08-0c821ffd1ecb___JR_Sept.L.S 2644.JPG,lab,tomato_septoria,train,lab_tomato_septoria_14972150723146474495
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a11dad0c-2ed0-4d57-bd0b-0b19a0d7f17c___Matt.S_CG 2622.JPG,lab,tomato_septoria,val,lab_tomato_septoria_1084128605557989375
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a13ce2fb-5b13-4dec-a2e4-417dc3f3a817___JR_Sept.L.S 8485.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18010424614639099903
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a14b1dd0-e8ce-4c8c-82ff-0196c8507c14___JR_Sept.L.S 2522.JPG,lab,tomato_septoria,val,lab_tomato_septoria_56507757285076991
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a1769cf0-7a8b-480e-865e-608b5e14534f___Keller.St_CG 1893.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18446744061244669952
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a18876cb-29aa-414e-8129-6008064a1af5___Matt.S_CG 6423.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18439957752652496896
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a1b6deb1-e0f7-4eb4-a2ca-77d1f1e45aaa___Matt.S_CG 7818.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18439922168872690161
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a201604c-5abc-414a-89cb-b74c80289fa6___Keller.St_CG 1949.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18442174314152247296
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a255b44d-6028-4b03-9cf3-5b3ae4fe9c5e___Matt.S_CG 0736.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18444461219143254275
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a297d3a4-a01d-4d04-8bb0-bb16d2bcd7d7___Matt.S_CG 6443.JPG,lab,tomato_septoria,val,lab_tomato_septoria_4543867071838275575
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a2b2c599-4cbf-4ea4-a05e-639ee9b4f523___Matt.S_CG 6059.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18444454599450951680
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a35eec16-f8d0-4caa-8c5a-d4f05658e287___Keller.St_CG 1952.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18446607188016292088
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a3938779-9d9f-4e45-a397-7b5abd13f6ba___JR_Sept.L.S 2700.JPG,lab,tomato_septoria,val,lab_tomato_septoria_16202148069381892079
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a39b7724-9f6b-4d58-a80c-d9dcea99defe___Matt.S_CG 6184.JPG,lab,tomato_septoria,val,lab_tomato_septoria_17790046430051760376
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a3fa1904-fa88-407e-982c-b26e64d457db___Matt.S_CG 7420.JPG,lab,tomato_septoria,test,lab_tomato_septoria_18442770185401863967
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a4467299-5237-45f5-bb9b-9fd69f7a2b1a___Matt.S_CG 7719.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18226315636152444927
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a45b192c-f31e-4ca1-bf4a-10ff1060e658___Matt.S_CG 7512.JPG,lab,tomato_septoria,train,lab_tomato_septoria_2373891238459335143
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a45bce54-4c25-4d5d-a9a9-fbc76436844c___Matt.S_CG 6523.JPG,lab,tomato_septoria,test,lab_tomato_septoria_9169064415251775985
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a46ff722-2186-4645-9018-01e8e20cfa2a___Matt.S_CG 6511.JPG,lab,tomato_septoria,val,lab_tomato_septoria_4548388265870344703
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a4880706-e191-43ff-a5a7-bd0f0c03aa2d___Keller.St_CG 1851.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18373834207785672704
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a48fda6c-abcb-4cf4-b63f-b190ee1af683___JR_Sept.L.S 2582.JPG,lab,tomato_septoria,train,lab_tomato_septoria_4543858260683637217
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a494e2ac-9dbe-47e5-9963-3e99f8eb9d2e___Matt.S_CG 6062.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18439931335813431296
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a49c7f28-4b67-4d95-b79b-26a52dc8b9e5___Matt.S_CG 7583.JPG,lab,tomato_septoria,train,lab_tomato_septoria_1081709991218444799
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a4bba0de-ed14-417b-9080-5aabf9c5d451___JR_Sept.L.S 8401.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17574113419087512463
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a5bf2855-754e-4661-86b1-a86f0974cd30___JR_Sept.L.S 2574.JPG,lab,tomato_septoria,train,lab_tomato_septoria_1112185986122711296
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a5e35b30-5401-4df1-a489-5d8a530cd37d___Matt.S_CG 0860.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18444425216588316943
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a5fbb8cc-d5e7-47b5-bd95-b1e93e397a97___Matt.S_CG 7486.JPG,lab,tomato_septoria,test,lab_tomato_septoria_17277993739876352198
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a63b93a4-167f-4544-9a84-1e0d05bf35f6___Matt.S_CG 7623.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18005676096683762163
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a654c03b-c0d9-4605-9e21-a91a19ce0466___Matt.S_CG 6135.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18419590404656644320
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a6838e7b-b9f5-4d7e-ad16-63b27baa0ca2___JR_Sept.L.S 2477.JPG,lab,tomato_septoria,test,lab_tomato_septoria_17574105192277545251
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a6885d8d-5ea3-4b8b-aa1a-5bbfff6ca8c6___Matt.S_CG 2799.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17277922546550960627
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a68bc7e8-ac57-4c01-89d3-a53e2cb80480___Matt.S_CG 1536.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18433171167478088567
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a6ab5d87-cb13-42bb-ad19-f0c933adb25f___Matt.S_CG 1352.JPG,lab,tomato_septoria,test,lab_tomato_septoria_506376786084044671
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a6e00d31-f88a-4e11-98e1-d3897a0d5684___Keller.St_CG 1822.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18446735224223039488
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a74f9277-a6c1-49da-81a6-bfd49db22df2___Matt.S_CG 6494.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18439922435160588512
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a75b4e94-87bc-4fd4-a5ed-e865e56257ad___Matt.S_CG 2507.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17933544826733836223
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a7a86478-da84-4f33-9f55-b28631095ab2___Matt.S_CG 6531.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18438796260375847153
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a7c4ec00-e9fb-4f44-af56-5bb6e7b73e3c___Matt.S_CG 0978.JPG,lab,tomato_septoria,test,lab_tomato_septoria_18442213825974370304
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a7c57992-340e-47f6-9ed4-31a0df3490e8___JR_Sept.L.S 2715.JPG,lab,tomato_septoria,val,lab_tomato_septoria_1089606140423925023
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a7c9d081-6e31-4344-bfe4-6184a6b16df8___JR_Sept.L.S 2588.JPG,lab,tomato_septoria,test,lab_tomato_septoria_17506586743900599283
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a7ef1e20-bcbe-41b8-8148-a093ed765f09___Matt.S_CG 7780.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18373826401792099079
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a8056fd4-4ac0-46c4-a7c5-905b4bf87760___Keller.St_CG 1782.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18443347746934948608
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a80c4ed9-e82e-462f-9d29-ee1a43bb0be0___JR_Sept.L.S 8415.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18439926841830785991
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a84771c5-c157-409f-98b4-49dd815083f0___Matt.S_CG 6456.JPG,lab,tomato_septoria,val,lab_tomato_septoria_18005884735540424446
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a8573a9e-d9de-4a2b-835a-bd1390c1d6d9___Matt.S_CG 7463.JPG,lab,tomato_septoria,val,lab_tomato_septoria_2238015249318003195
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a8757243-07bd-490a-b1fc-f6a766e88edd___Matt.S_CG 6766.JPG,lab,tomato_septoria,train,lab_tomato_septoria_16700404654714095583
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a885be53-67e7-4897-b0ee-179971cd7976___Matt.S_CG 1642.JPG,lab,tomato_septoria,train,lab_tomato_septoria_16701484334179191295
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a88b5b36-20f8-4a92-82c7-4f0fa1775ba6___Matt.S_CG 7438.JPG,lab,tomato_septoria,train,lab_tomato_septoria_17938090772586873839
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a8b47dc6-f90e-49a8-9dd7-51fcc2480c8c___Matt.S_CG 6211.JPG,lab,tomato_septoria,val,lab_tomato_septoria_16136185392553591559
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a8b5f14e-661f-44dc-b947-0b2130e313a1___Matt.S_CG 6878.JPG,lab,tomato_septoria,train,lab_tomato_septoria_18438726340171579889
data/raw/plantvillage/plantvillage dataset/color/Tomato___Septoria_leaf_spot/a8db14be-ab96-44bb-ae9c-fb3df15fb93e___Matt.S_CG 1063.JPG,lab,tomato_septoria,train,lab_tomato_septoria_14737624674103517416
